id,survey_response_id,network_id,survey_id,respondent_id,network,network_name,year,net_role,so_part_util_012021,so_part_util_022021,so_part_util_152021,so_part_t,so_part_expec,is_inqcyclechal_y_n,part_team_meetings_1,part_team_meetings_2,part_team_meet_32021,equity_dis_1,equity_dis_2,equity_dis_3,so_rt_12020,so_rt_72020,so_rt_22020,so_rt_32020,so_rt_62020,hsupport_st_lead_7,sch_support_st_lead_7,nl_netops_groupcom_1,nl_netops_groupcom_2,nl_netops_groupcom_3,recommend,gender,gender_v3,ethnicity_v3,ethnicity_v3_1,ethnicity_v3_2,ethnicity_v3_3,ethnicity_v3_4,ethnicity_v3_5,ethnicity_v3_6,ethnicity_v3_7,ethnicity_v3_7_text
CY_81,48967,27,498,1077,CY,City Year,2021,4,2,9,4,4,5,1,1,1,1,4,2,4,,,,,,,,,,,8,,2,1,1,0,0,0,0,0,0,
CY_83,50434,27,498,2658,CY,City Year,2021,4,2,3,2,1,2,3,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
CY_86,50428,27,498,2652,CY,City Year,2021,4,5,5,5,4,3,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
CY_87,48970,27,498,1080,CY,City Year,2021,4,5,5,5,7,3,1,1,4,5,5,5,5,,,,,,,,,,,10,,1,6,0,0,0,0,0,1,0,
CY_88,49490,27,498,1582,CY,City Year,2021,4,3,4,3,1,2,1,1,3,4,2,2,2,,,,,,,,,,,7,,2,1,1,0,0,0,0,0,0,
CY_92,50308,27,498,2536,CY,City Year,2021,4,3,4,3,2,1,1,1,4,4,1,2,4,,,,,,,,,,,9,,1,5,0,0,0,0,1,0,0,
CY_94,48972,27,498,1082,CY,City Year,2021,4,4,4,5,4,4,1,1,5,5,5,5,5,,,,,,,,,,,8,,1,5,0,0,0,0,1,0,0,
CY_95,48975,27,498,1085,CY,City Year,2021,4,5,5,5,2,1,1,1,4,2,2,4,4,,,,,,,,,,,10,,2,1,1,0,0,0,0,0,0,
CY_97,49496,27,498,1588,CY,City Year,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,1,5,0,0,0,0,1,0,0,
CY_98,49509,27,498,1601,CY,City Year,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
CY_99,50263,27,498,2492,CY,City Year,2021,4,4,4,9,1,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
DCPR_01,47713,21,464,2365,DCPR,,2021,4,,,,,3,1,1,4,5,,,,,,,,,,,,,,10,,1,1,1,0,0,0,0,0,0,
DCPR_03,47715,21,464,2367,DCPR,,2021,2,,,,,3,,1,4,4,,,,,,,,,,,,,,10,,2,1,1,0,0,0,0,0,0,
DCPR_10,47921,21,464,89,DCPR,,2021,2,,,,,3,,1,5,5,,,,,,,,,,,,,,3,,2,5,0,0,0,0,1,0,0,
DCPR_100,47722,21,464,2374,DCPR,,2021,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
DCPR_102,47709,21,464,2361,DCPR,,2021,4,,,,,4,1,1,4,5,,,,,,,,,,,,,,9,,2,5,0,0,0,0,1,0,0,
DCPR_103,47718,21,464,2370,DCPR,,2021,3,,,,,3,1,1,5,4,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
DCPR_105,47719,21,464,2371,DCPR,,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
DCPR_108,47716,21,464,2368,DCPR,,2021,4,,,,,5,1,1,4,1,,,,,,,,,,,,,,6,,2,2,0,1,0,0,0,0,0,
DCPR_109,47925,21,464,92,DCPR,,2021,3,,,,,4,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
DCPR_11,47963,21,464,130,DCPR,,2021,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
DCPR_110,47740,21,464,2388,DCPR,,2021,4,,,,,3,1,1,4,5,,,,,,,,,,,,,,9,,1,5,0,0,0,0,1,0,0,
DCPR_111,47712,21,464,2364,DCPR,,2021,1,,,,,4,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,0,0,0,0,
DCPR_112,47698,21,464,2350,DCPR,,2021,1,,,,,4,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
DCPR_113,47766,21,464,2414,DCPR,,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,1,5,0,0,0,0,1,0,0,
DCPR_118,47689,21,464,2341,DCPR,,2021,1,,,,,4,,,,,,,,,,,,,,,,,,,,1,2,0,1,0,0,0,0,0,
DCPR_119,47763,21,464,2411,DCPR,,2021,3,,,,,4,2,1,5,4,,,,,,,,,5,5,,,,10,,2,2,0,1,0,0,0,0,0,
DCPR_12,47721,21,464,2373,DCPR,,2021,1,,,,,4,,,,,,,,,,,,,,,,,,,,2,2,0,1,0,0,0,0,0,
DCPR_121,47694,21,464,2346,DCPR,,2021,2,,,,,3,,1,4,5,,,,,,,,,,,,,,10,,2,1,1,0,0,0,0,0,0,
DCPR_125,47699,21,464,2351,DCPR,,2021,3,,,,,3,1,1,5,4,,,,,,,,,5,2,,,,10,,2,1,1,0,0,0,0,0,0,
DCPR_129,47738,21,464,2386,DCPR,,2021,2,,,,,3,,1,4,5,,,,,,,,,,,,,,10,,2,3,0,0,1,0,0,0,0,
DCPR_13,47739,21,464,2387,DCPR,,2021,2,,,,,2,,1,4,5,,,,,,,,,,,,,,9,,2,1,1,0,0,0,0,0,0,
DCPR_133,47926,21,464,93,DCPR,,2021,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
DCPR_136,47750,21,464,2398,DCPR,,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
DCPR_138,47749,21,464,2397,DCPR,,2021,4,,,,,4,3,1,5,5,,,,,,,,,,,,,,10,,1,1,1,0,0,0,0,0,0,
DCPR_141,47723,21,464,2375,DCPR,,2021,4,,,,,3,3,1,3,4,,,,,,,,,,,,,,9,,2,1,1,0,0,0,0,0,0,
DCPR_15,47759,21,464,2407,DCPR,,2021,1,,,,,5,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,0,0,0,0,
DCPR_153,47720,21,464,2372,DCPR,,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,1,2,0,1,0,0,0,0,0,
DCPR_156,47704,21,464,2356,DCPR,,2021,1,,,,,4,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,0,0,0,0,
DCPR_157,47776,21,464,2423,DCPR,,2021,1,,,,,4,,,,,,,,,,,,,,,,,,,,1,2,0,1,0,0,0,0,0,
DCPR_158,47760,21,464,2408,DCPR,,2021,4,,,,,3,1,1,5,4,,,,,,,,,,,,,,8,,2,1,1,0,0,0,0,0,0,
DCPR_159,47690,21,464,2342,DCPR,,2021,4,,,,,5,1,1,4,3,,,,,,,,,,,,,,7,,2,1,1,0,0,1,1,0,0,
DCPR_163,47705,21,464,2357,DCPR,,2021,1,,,,,5,,,,,,,,,,,,,,,,,,,,2,2,0,1,0,0,0,0,0,
DCPR_165,47688,21,464,2340,DCPR,,2021,4,,,,,3,3,1,3,2,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
DCPR_17,47753,21,464,2401,DCPR,,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,0,0,0,0,
DCPR_178,47735,21,464,2383,DCPR,,2021,2,,,,,3,,1,5,4,,,,,,,,,,,,,,9,,2,2,0,1,0,0,1,0,0,
DCPR_180,47757,21,464,2405,DCPR,,2021,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
DCPR_187,47714,21,464,2366,DCPR,,2021,2,,,,,4,,2,,,,,,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
DCPR_188,47696,21,464,2348,DCPR,,2021,2,,,,,3,,1,5,5,,,,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
DCPR_189,47711,21,464,2363,DCPR,,2021,2,,,,,4,,1,4,4,,,,,,,,,,,,,,10,,2,1,1,0,0,0,0,0,0,
DCPR_19,47945,21,464,112,DCPR,,2021,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
DCPR_190,47736,21,464,2384,DCPR,,2021,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
DCPR_207,47691,21,464,2343,DCPR,,2021,2,,,,,4,,2,,,,,,,,,,,,,,,,6,,2,5,0,0,0,0,1,0,0,
DCPR_208,47762,21,464,2410,DCPR,,2021,1,,,,,5,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,0,0,0,0,
DCPR_210,47751,21,464,2399,DCPR,,2021,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
DCPR_214,47686,21,464,2338,DCPR,,2021,1,,,,,4,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,0,0,0,0,
DCPR_215,47697,21,464,2349,DCPR,,2021,2,,,,,4,,2,,,,,,,,,,,,,,,,9,,2,5,0,0,0,0,1,0,0,
DCPR_216,47706,21,464,2358,DCPR,,2021,4,,,,,4,3,1,5,2,,,,,,,,,,,,,,10,,2,2,0,1,0,0,0,0,0,
DCPR_217,47717,21,464,2369,DCPR,,2021,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
DCPR_218,47743,21,464,2391,DCPR,,2021,4,,,,,4,3,2,,,,,,,,,,,,,,,,8,,5,6,0,0,0,0,0,1,0,
DCPR_219,47755,21,464,2403,DCPR,,2021,4,,,,,4,1,1,5,5,,,,,,,,,,,,,,9,,1,1,1,0,0,0,0,0,0,
DCPR_22,47758,21,464,2406,DCPR,,2021,4,,,,,4,1,1,5,5,,,,,,,,,,,,,,8,,2,2,0,1,0,0,0,0,0,
DCPR_25,47748,21,464,2396,DCPR,,2021,4,,,,,3,1,1,3,4,,,,,,,,,,,,,,10,,2,1,1,0,0,0,0,0,0,
DCPR_34,47742,21,464,2390,DCPR,,2021,2,,,,,3,,2,,,,,,,,,,,,,,,,6,,1,5,0,0,0,0,1,0,0,
DCPR_36,47695,21,464,2347,DCPR,,2021,3,,,,,3,1,1,4,2,,,,,,,,,3,4,,,,9,,2,5,0,0,0,0,1,0,0,
DCPR_37,47745,21,464,2393,DCPR,,2021,3,,,,,5,3,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
DCPR_51,47747,21,464,2395,DCPR,,2021,4,,,,,1,1,1,2,3,,,,,,,,,,,,,,7,,2,1,1,0,0,0,0,0,0,
DCPR_54,47761,21,464,2409,DCPR,,2021,1,,,,,4,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,0,0,0,0,
DCPR_56,47701,21,464,2353,DCPR,,2021,1,,,,,4,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,0,0,0,0,
DCPR_59,47692,21,464,2344,DCPR,,2021,3,,,,,4,1,1,5,5,,,,,,,,,4,5,,,,9,,2,1,1,0,0,0,0,0,0,
DCPR_63,47708,21,464,2360,DCPR,,2021,1,,,,,4,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,0,0,0,0,
DCPR_65,47693,21,464,2345,DCPR,,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,0,0,0,0,
DCPR_67,47756,21,464,2404,DCPR,,2021,4,,,,,5,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
DCPR_70,47754,21,464,2402,DCPR,,2021,1,,,,,1,,,,,,,,,,,,,,,,,,,,2,2,0,1,0,0,0,0,0,
DCPR_71,47744,21,464,2392,DCPR,,2021,4,,,,,3,1,1,3,4,,,,,,,,,,,,,,9,,1,1,1,0,0,0,0,0,0,
DCPR_72,48959,21,464,1069,DCPR,,2021,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
DCPR_73,47746,21,464,2394,DCPR,,2021,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
DCPR_76,47979,21,464,146,DCPR,,2021,4,,,,,3,1,1,5,2,,,,,,,,,,,,,,10,,2,2,0,1,0,0,0,0,0,
DCPR_78,47700,21,464,2352,DCPR,,2021,4,,,,,4,2,1,5,3,,,,,,,,,,,,,,9,,1,5,0,0,0,0,1,0,0,
DCPR_80,47737,21,464,2385,DCPR,,2021,2,,,,,4,,2,,,,,,,,,,,,,,,,8,,2,1,1,0,0,0,0,0,0,
DCPR_89,47741,21,464,2389,DCPR,,2021,4,,,,,3,3,2,,,,,,,,,,,,,,,,7,,2,5,0,0,0,0,1,0,0,
DCPR_94,47707,21,464,2359,DCPR,,2021,4,,,,,3,3,1,5,4,,,,,,,,,,,,,,8,,2,1,1,0,0,0,0,0,0,
DCPR_97,47703,21,464,2355,DCPR,,2021,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
DCPR_98,47702,21,464,2354,DCPR,,2021,4,,,,,4,3,1,5,5,,,,,,,,,,,,,,,,2,1,1,0,0,0,0,0,0,
DPS_01,48151,32,456,285,DPS,Denver Public Schools,2021,2,5,9,3,,3,,2,,,,,,,,,,,,,,,,9,,1,5,0,0,0,0,1,0,0,
DPS_02,47775,32,456,2422,DPS,Denver Public Schools,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
DPS_03,47863,32,456,32,DPS,Denver Public Schools,2021,3,5,4,5,,3,1,1,5,4,5,3,3,,,,,,4,5,,,,9,,1,5,0,0,0,0,1,0,0,
DPS_04,48039,32,456,204,DPS,Denver Public Schools,2021,4,3,5,5,,2,1,1,5,5,5,5,5,,,,,,,,,,,10,,1,5,0,0,0,0,1,0,0,
DPS_05,47733,32,456,2381,DPS,Denver Public Schools,2021,4,3,3,3,,4,1,1,3,5,5,5,5,,,,,,,,,,,6,,1,2,0,1,0,0,0,0,0,
DPS_07,47840,32,456,14,DPS,Denver Public Schools,2021,4,3,4,3,,3,1,1,3,4,5,4,5,,,,,,,,,,,6,,1,5,0,0,0,0,1,0,0,
DPS_09,47981,32,456,148,DPS,Denver Public Schools,2021,4,2,3,4,,3,1,1,5,5,5,2,3,,,,,,,,,,,6,,1,5,0,0,0,0,1,0,0,
DPS_11,48105,32,456,240,DPS,Denver Public Schools,2021,1,,,,,4,,,,,,,,,,,,,,,,,,,,1,5,0,0,0,0,1,0,0,
DPS_12,48172,32,456,305,DPS,Denver Public Schools,2021,4,4,5,5,,3,1,1,4,4,5,4,4,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
DPS_13,47837,32,456,11,DPS,Denver Public Schools,2021,4,5,5,5,,4,1,1,5,5,5,4,5,,,,,,,,,,,9,,1,1,1,0,0,0,0,0,0,
DPS_14,48215,32,456,347,DPS,Denver Public Schools,2021,3,3,3,9,,3,1,1,4,5,4,3,2,,,,,,3,3,,,,5,,2,5,0,0,0,0,1,0,0,
DPS_15,48156,32,456,290,DPS,Denver Public Schools,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
DPS_16,48022,32,456,188,DPS,Denver Public Schools,2021,2,4,9,9,,3,,2,,,,,,,,,,,,,,,,8,,,,0,0,0,0,0,0,0,
DPS_18,48150,32,456,284,DPS,Denver Public Schools,2021,3,2,4,1,,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
DPS_19,48032,32,456,198,DPS,Denver Public Schools,2021,3,4,5,2,,5,1,1,5,5,5,5,5,,,,,,5,4,,,,10,,1,5,0,0,0,0,1,0,0,
DPS_23,48034,32,456,200,DPS,Denver Public Schools,2021,1,,,,,4,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
DPS_24,48108,32,456,243,DPS,Denver Public Schools,2021,3,4,5,9,,3,1,1,5,5,5,2,5,,,,,,5,5,,,,8,,2,5,0,0,0,0,1,0,0,
DPS_25,47909,32,456,77,DPS,Denver Public Schools,2021,2,3,9,9,,2,,2,,,,,,,,,,,,,,,,7,,2,2,0,1,0,0,0,0,0,
DPS_27,47978,32,456,145,DPS,Denver Public Schools,2021,3,5,5,5,,3,1,1,5,5,5,4,5,,,,,,4,4,,,,10,,2,5,0,0,0,0,1,0,0,
DPS_28,48173,32,456,306,DPS,Denver Public Schools,2021,3,4,5,5,,3,1,1,5,5,5,5,5,,,,,,4,5,,,,10,,1,2,0,1,0,0,0,0,0,
DPS_29,47887,32,456,55,DPS,Denver Public Schools,2021,1,,,,,5,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
DPS_32,48149,32,456,283,DPS,Denver Public Schools,2021,4,4,5,4,,4,1,1,4,4,5,5,5,,,,,,,,,,,9,,2,2,0,1,0,0,0,0,0,
DPS_36,47973,32,456,140,DPS,Denver Public Schools,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,1,2,0,1,0,0,0,0,0,
DPS_37,47841,32,456,15,DPS,Denver Public Schools,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,1,5,0,0,0,0,1,0,0,
DPS_38,47765,32,456,2413,DPS,Denver Public Schools,2021,2,4,5,3,,2,,2,,,,,,,,,,,,,,,,10,,2,2,0,1,0,0,0,0,0,
DPS_39,48174,32,456,307,DPS,Denver Public Schools,2021,2,5,9,9,,3,,2,,,,,,,,,,,,,,,,9,,1,1,1,0,0,0,0,0,0,
DPS_43,47767,32,456,2415,DPS,Denver Public Schools,2021,3,3,4,4,,4,1,1,5,5,4,4,3,,,,,,5,4,,,,7,,1,5,0,0,0,0,1,0,0,
DPS_44,48157,32,456,291,DPS,Denver Public Schools,2021,3,4,4,4,,3,1,1,5,5,4,2,2,,,,,,4,4,,,,10,,2,5,0,0,0,0,1,0,0,
DPS_45,48161,32,456,295,DPS,Denver Public Schools,2021,4,9,3,9,,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
DPS_48,47771,32,456,2418,DPS,Denver Public Schools,2021,4,4,5,5,,3,1,1,5,5,5,4,4,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
DPS_50,48160,32,456,294,DPS,Denver Public Schools,2021,4,4,5,4,,3,1,1,3,4,4,4,4,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
DPS_52,48771,32,456,892,DPS,Denver Public Schools,2021,4,5,5,5,,3,1,1,5,5,4,4,4,,,,,,,,,,,3,,2,5,0,0,0,0,1,0,0,
ESKO_01,49429,11,497,1523,ESKO,Eskolta,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,1,5,0,0,0,0,1,0,0,
ESKO_03,49116,11,497,1221,ESKO,Eskolta,2021,4,,,,,3,1,1,5,5,,,,,,,,,,,,,,10,,2,1,1,0,0,0,0,0,0,
ESKO_04,50089,11,497,2167,ESKO,Eskolta,2021,2,,,,,2,,1,5,4,,,,,,,,,,,,,,7,,1,3,0,0,1,0,0,0,0,
ESKO_08,49957,11,497,2041,ESKO,Eskolta,2021,2,,,,,2,,1,4,4,,,,,,,,,,,,,,7,,1,5,0,0,0,0,1,0,0,
ESKO_09,49971,11,497,2055,ESKO,Eskolta,2021,4,,,,,5,1,1,4,5,,,,,,,,,,,,,,10,,2,2,0,1,0,0,0,0,0,
ESKO_101,50488,11,497,2708,ESKO,Eskolta,2021,4,,,,,3,1,1,4,5,,,,,,,,,,,,,,8,,5,1,1,0,0,0,0,0,0,
ESKO_104,50118,11,497,2195,ESKO,Eskolta,2021,4,,,,,3,2,1,5,4,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
ESKO_110,50051,11,497,2132,ESKO,Eskolta,2021,4,,,,,4,1,1,4,5,,,,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
ESKO_111,49965,11,497,2049,ESKO,Eskolta,2021,2,,,,,3,,1,4,5,,,,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
ESKO_114,50247,11,497,2477,ESKO,Eskolta,2021,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
ESKO_117,50038,11,497,2119,ESKO,Eskolta,2021,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
ESKO_119,50500,11,497,2720,ESKO,Eskolta,2021,2,,,,,4,,1,5,5,,,,,,,,,,,,,,4,,1,6,0,0,0,0,0,1,0,
ESKO_121,50179,11,497,2254,ESKO,Eskolta,2021,4,,,,,3,1,1,4,5,,,,,,,,,,,,,,9,,2,2,0,1,0,0,0,0,0,
ESKO_125,49445,11,497,1538,ESKO,Eskolta,2021,2,,,,,4,,1,5,4,,,,,,,,,,,,,,10,,2,1,1,0,0,0,0,0,0,
ESKO_126,50191,11,497,2265,ESKO,Eskolta,2021,4,,,,,4,1,1,5,5,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
ESKO_127,49425,11,497,1519,ESKO,Eskolta,2021,4,,,,,3,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
ESKO_128,49442,11,497,1535,ESKO,Eskolta,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,5,5,0,0,0,0,1,0,0,
ESKO_13,50310,11,497,2538,ESKO,Eskolta,2021,2,,,,,3,,1,4,3,,,,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
ESKO_132,50420,11,497,2644,ESKO,Eskolta,2021,2,,,,,3,,1,4,4,,,,,,,,,,,,,,8,,1,5,0,0,0,0,1,0,0,
ESKO_133,50383,11,497,2608,ESKO,Eskolta,2021,4,,,,,3,2,1,5,5,,,,,,,,,,,,,,10,,2,1,1,0,0,0,0,0,0,
ESKO_134,49978,11,497,2060,ESKO,Eskolta,2021,4,,,,,4,1,1,4,5,,,,,,,,,,,,,,8,,2,1,1,0,0,0,0,0,0,
ESKO_135,49178,11,497,1281,ESKO,Eskolta,2021,4,,,,,3,1,1,5,5,,,,,,,,,,,,,,5,,2,5,0,0,0,0,1,0,0,
ESKO_137,49432,11,497,1526,ESKO,Eskolta,2021,4,,,,,2,1,1,4,5,,,,,,,,,,,,,,10,,2,2,0,1,0,0,1,0,0,
ESKO_138,50203,11,497,2276,ESKO,Eskolta,2021,4,,,,,3,2,1,5,4,,,,,,,,,,,,,,8,,2,1,1,0,0,0,0,0,0,
ESKO_139,49431,11,497,1525,ESKO,Eskolta,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
ESKO_14,49411,11,497,1505,ESKO,Eskolta,2021,4,,,,,4,2,1,5,5,,,,,,,,,,,,,,7,,1,5,0,0,0,0,1,0,0,
ESKO_140,50309,11,497,2537,ESKO,Eskolta,2021,4,,,,,3,1,1,5,5,,,,,,,,,,,,,,10,,5,6,0,0,0,0,0,1,0,
ESKO_141,49433,11,497,1527,ESKO,Eskolta,2021,2,,,,,3,,1,5,5,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
ESKO_144,50052,11,497,2133,ESKO,Eskolta,2021,4,,,,,3,2,1,5,5,,,,,,,,,,,,,,9,,1,5,0,0,0,0,1,0,0,
ESKO_146,50486,11,497,2706,ESKO,Eskolta,2021,4,,,,,3,1,1,5,5,,,,,,,,,,,,,,9,,1,5,0,0,0,0,1,0,0,
ESKO_147,49474,11,497,1566,ESKO,Eskolta,2021,4,,,,,4,1,1,4,5,,,,,,,,,,,,,,5,,2,5,0,0,0,0,1,0,0,
ESKO_149,49434,11,497,1528,ESKO,Eskolta,2021,4,,,,,3,1,1,5,3,,,,,,,,,,,,,,9,,5,1,1,0,0,0,0,0,0,
ESKO_15,50432,11,497,2656,ESKO,Eskolta,2021,2,,,,,3,,1,4,5,,,,,,,,,,,,,,10,,2,1,1,0,0,0,0,0,0,
ESKO_151,49942,11,497,2026,ESKO,Eskolta,2021,4,,,,,3,3,1,4,4,,,,,,,,,,,,,,6,,2,5,0,0,0,0,1,0,0,
ESKO_153,49427,11,497,1521,ESKO,Eskolta,2021,4,,,,,3,1,1,5,5,,,,,,,,,,,,,,9,,1,5,0,0,0,0,1,0,0,
ESKO_155,50041,11,497,2122,ESKO,Eskolta,2021,4,,,,,2,1,1,4,4,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
ESKO_156,49428,11,497,1522,ESKO,Eskolta,2021,1,,,,,5,,,,,,,,,,,,,,,,,,,,1,5,0,0,0,0,1,0,0,
ESKO_157,50181,11,497,2256,ESKO,Eskolta,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,0,0,0,0,
ESKO_159,50212,11,497,2285,ESKO,Eskolta,2021,4,,,,,3,1,1,5,5,,,,,,,,,,,,,,10,,2,2,0,1,0,0,0,0,0,
ESKO_160,49461,11,497,1554,ESKO,Eskolta,2021,4,,,,,3,1,1,5,5,,,,,,,,,,,,,,10,,1,5,0,0,0,0,1,0,0,
ESKO_161,50334,11,497,2561,ESKO,Eskolta,2021,4,,,,,3,1,1,4,5,,,,,,,,,,,,,,1,,2,5,0,0,0,0,1,0,0,
ESKO_163,50417,11,497,2642,ESKO,Eskolta,2021,4,,,,,4,1,1,5,5,,,,,,,,,,,,,,9,,1,2,0,1,1,0,0,0,0,
ESKO_164,49436,11,497,1530,ESKO,Eskolta,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
ESKO_165,50419,11,497,2643,ESKO,Eskolta,2021,2,,,,,3,,1,4,5,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
ESKO_171,50497,11,497,2717,ESKO,Eskolta,2021,4,,,,,3,1,1,4,5,,,,,,,,,,,,,,8,,2,1,1,1,0,0,0,0,0,
ESKO_21,49958,11,497,2042,ESKO,Eskolta,2021,4,,,,,3,1,1,5,5,,,,,,,,,,,,,,10,,1,5,0,0,0,0,1,0,0,
ESKO_22,49954,11,497,2038,ESKO,Eskolta,2021,4,,,,,2,1,1,5,5,,,,,,,,,,,,,,8,,2,5,0,0,0,0,1,0,0,
ESKO_26,49444,11,497,1537,ESKO,Eskolta,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,2,0,1,0,0,0,0,0,
ESKO_31,49435,11,497,1529,ESKO,Eskolta,2021,4,,,,,3,1,1,4,5,,,,,,,,,,,,,,3,,1,5,0,0,0,0,1,0,0,
ESKO_36,49424,11,497,1518,ESKO,Eskolta,2021,4,,,,,3,1,1,4,4,,,,,,,,,,,,,,9,,2,5,0,0,0,0,1,0,0,
ESKO_38,49057,11,497,1163,ESKO,Eskolta,2021,4,,,,,3,1,1,5,5,,,,,,,,,,,,,,10,,1,5,0,0,0,0,1,0,0,
ESKO_47,50495,11,497,2715,ESKO,Eskolta,2021,4,,,,,3,1,1,4,4,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
ESKO_48,49758,11,497,1845,ESKO,Eskolta,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,3,5,0,0,0,0,1,0,0,
ESKO_50,50168,11,497,2244,ESKO,Eskolta,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,2,0,1,0,0,0,0,0,
ESKO_51,50489,11,497,2709,ESKO,Eskolta,2021,4,,,,,4,3,1,5,5,,,,,,,,,,,,,,10,,2,2,0,1,0,0,0,0,0,
ESKO_52,50081,11,497,2162,ESKO,Eskolta,2021,4,,,,,3,1,1,5,4,,,,,,,,,,,,,,8,,2,1,1,0,0,0,0,0,0,
ESKO_53,50337,11,497,2564,ESKO,Eskolta,2021,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
ESKO_54,49451,11,497,1544,ESKO,Eskolta,2021,2,,,,,3,,1,5,5,,,,,,,,,,,,,,10,,2,1,1,0,0,0,0,0,0,
